"movieId","movie_title","title_year","genres.x","genres.y","director_name","actor_1_name","actor_2_name","actor_3_name","duration","plot_keywords","language","country","facenumber_in_poster","imdb_score","movielens_score","movielens_score_normalized","aprox_imdb_score","aprox_movielens_score","aprox_movielens_normalized_score"
1220,"The Blues Brothers ",1980,"Action|Comedy|Musical","Action|Comedy|Crime|Music","John Landis","John Belushi","Aretha Franklin","Ray Charles",148,"band|catholic|money|parolee|prison","English","USA",1,7.9,3.79889150943396,7.59778301886792,8,4,8
1221,"The Godfather: Part II ",1974,"Crime|Drama","Crime|Drama","Francis Ford Coppola","Robert De Niro","Al Pacino","Robert Duvall",220,"1950s|corrupt politician|lake tahoe nevada|melancholy|revenge","English","USA",1,9,4.2688777250597,8.53775545011939,9,4,9
1224,"Henry V ",1989,"Action|Drama|Romance|War","Action|Biography|Drama|History|Romance|War","Kenneth Branagh","Brian Blessed","Derek Jacobi","Danny Webb",137,"battle|battle of agincourt|king|shakespeare play|sword and shield","English","UK",1,7.7,4.09827124922824,8.19654249845647,8,4,8
1225,"Amadeus ",1984,"Drama","Biography|Drama|History|Music","Milos Forman","Jeffrey Jones","F. Murray Abraham","Tom Hulce",180,"1800s|classical composer|composer|first person narration|opera","English","USA",0,8.3,4.06512,8.13024,8,4,8
1227,"Once Upon a Time in America ",1984,"Crime|Drama","Crime|Drama","Sergio Leone","Robert De Niro","Burt Young","Treat Williams",251,"1920s|ambiguity|childhood friend|new york|speakeasy","English","Italy",8,8.4,3.95716745587602,7.91433491175204,8,4,8
1228,"Raging Bull ",1980,"Drama","Biography|Drama|Sport","Martin Scorsese","Robert De Niro","Cathy Moriarty","Frank Vincent",121,"boxing|domestic violence|hot temper|jealousy|rage","English","USA",1,8.3,4.06971750334033,8.13943500668066,8,4,8
1230,"Annie Hall ",1977,"Comedy|Romance","Comedy|Romance","Woody Allen","Woody Allen","Carol Kane","Shelley Duvall",93,"breaking the fourth wall|comedian|jewish|neurosis|singer","English","USA",0,8.1,4.05449135732502,8.10898271465004,8,4,8
1231,"The Right Stuff ",1983,"Drama","Adventure|Drama|History","Philip Kaufman","Dennis Quaid","Scott Glenn","Sam Shepard",193,"astronaut|sound barrier|space program|u.s. air force|u.s. space program","English","USA",0,7.9,3.92367127136502,7.84734254273004,8,4,8
1233,"Das Boot ",1981,"Action|Drama|War","Adventure|Drama|Thriller|War","Wolfgang Petersen","Jürgen Prochnow","Martin Semmelrogge","Herbert Grönemeyer",293,"duty|submarine|submarine movie|tension|u boat","German","West Germany",0,8.4,4.1063343923749,8.2126687847498,8,4,8
1234,"The Sting ",1973,"Comedy|Crime","Comedy|Crime|Drama","George Roy Hill","Eileen Brennan","Robert Shaw","Ray Walston",129,"con|con man|courier|long con|murder","English","USA",0,8.3,4.15658417354109,8.31316834708219,8,4,8
1240,"The Terminator ",1984,"Action|Sci-Fi|Thriller","Action|Sci-Fi","James Cameron","Michael Biehn","Brian Thompson","Paul Winfield",107,"cyborg|future war|robot|shootout in a police station|urban setting","English","UK",1,8.1,3.89683044982699,7.79366089965398,8,4,8
1242,"Glory ",1989,"Drama|War","Drama|History|War","Edward Zwick","Denzel Washington","Morgan Freeman","Matthew Broderick",122,"army|black soldier|military uniform|prejudice|u.s. civil war","English","USA",3,7.9,3.94002388594461,7.88004777188923,8,4,8
1246,"Dead Poets Society ",1989,"Drama","Comedy|Drama","Peter Weir","Robin Williams","Josh Charles","Kurtwood Smith",128,"education|english teacher|poet|professor|student","English","USA",0,8,3.89980813849723,7.79961627699447,8,4,8
1250,"The Bridge on the River Kwai ",1957,"Adventure|Drama|War","Adventure|Drama|War","David Lean","William Holden","Sessue Hayakawa","Jack Hawkins",161,"allies|bridge|construction|jungle|sabotage","English","UK",2,8.2,4.08974358974359,8.17948717948718,8,4,8
1258,"The Shining ",1980,"Horror","Drama|Horror","Stanley Kubrick","Scatman Crothers","Shelley Duvall","Joe Turkel",146,"breaking down a door|haunted hotel|identical twins|labyrinth|twin sisters","English","USA",0,8.4,4.01067663408089,8.02135326816178,8,4,8
1259,"Stand by Me ",1986,"Adventure|Drama","Adventure|Drama","Rob Reiner","Marshall Bell","Frances Lee McCain","Casey Siemaszko",89,"friendship|summertime|treehouse|walking on train tracks|woods","English","USA",2,8.1,3.99428532706903,7.98857065413806,8,4,8
1261,"Evil Dead II ",1987,"Action|Comedy|Fantasy|Horror","Comedy|Fantasy|Horror|Thriller","Sam Raimi","Ted Raimi","Dan Hicks","Kassie Wesley DePaiva",37,"cabin|cabin in the woods|demon|evil dead|woods","English","USA",0,7.8,3.74291889432374,7.48583778864748,8,4,7
1262,"The Great Escape ",1963,"Action|Adventure|Drama|War","Adventure|Drama|History|Thriller|War","","James Coburn","Donald Pleasence","Gordon Jackson",172,"digging|escape|escape attempt|prisoner|tunnel","English","USA",0,8.3,4.11454437266236,8.22908874532472,8,4,8
1263,"The Deer Hunter ",1978,"Drama|War","Drama|War","Michael Cimino","Robert De Niro","Meryl Streep","John Savage",183,"escape|friend|party|pittsburgh steelers|vietnam","English","UK",2,8.2,3.97369334953985,7.9473866990797,8,4,8
1265,"Groundhog Day ",1993,"Comedy|Fantasy|Romance","Comedy|Fantasy|Romance","Harold Ramis","Bill Murray","Chris Elliott","Willie Garson",101,"cult film|existentialism|groundhog day|time loop|trapped in a time loop","English","USA",1,8.1,3.87195705788481,7.74391411576962,8,4,8
1266,"Unforgiven ",1992,"Drama|Western","Drama|Western","Clint Eastwood","Clint Eastwood","Morgan Freeman","Frances Fisher",131,"englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave","English","USA",1,8.3,3.98145219740397,7.96290439480793,8,4,8
1270,"Back to the Future ",1985,"Adventure|Comedy|Sci-Fi","Adventure|Comedy|Sci-Fi","Robert Zemeckis","Lea Thompson","Thomas F. Wilson","J.J. Cohen",116,"clock tower|delorean|future|time travel|time travel comedy","English","USA",0,8.5,3.9087616349656,7.8175232699312,8,4,8
1272,"Patton ",1970,"Drama|War","Biography|Drama|War","Franklin J. Schaffner","George C. Scott","Karl Malden","Bill Hickman",172,"allies|dead soldier|destiny|general|tank","English","USA",0,8,4.00430558622212,8.00861117244425,8,4,8
1274,"Akira ",1988,"Action|Adventure|Animation|Sci-Fi","Action|Animation|Sci-Fi","Katsuhiro Ôtomo","Mitsuo Iwata","Takeshi Kusao","Tesshô Genda",124,"based on manga|biker gang|gifted child|post thermonuclear war|science runs amok","Japanese","Japan",0,8.1,3.87531848897751,7.75063697795502,8,4,8
1275,"Highlander ",1986,"Action|Adventure|Fantasy","Action|Adventure|Fantasy","Russell Mulcahy","Christopher Lambert","Jon Polito","Celia Imrie",110,"combat|head cut off|immortal|scotland|swordsman","English","UK",1,7.2,3.5950537809648,7.1901075619296,7,4,7
1278,"Young Frankenstein ",1974,"Comedy|Fantasy","Comedy","Mel Brooks","Madeline Kahn","Peter Boyle","Teri Garr",106,"assistant|castle|experiment|frankenstein's monster|scientist","English","USA",0,8,3.97002558791276,7.94005117582551,8,4,8
1282,"Fantasia ",1940,"Animation|Children|Fantasy|Musical","Animation|Family|Fantasy|Music","James Algar","Leopold Stokowski","Deems Taylor","",120,"apprentice|classical music|disney|mouse|orchestra","English","USA",0,7.8,3.69419251023991,7.38838502047981,8,4,7
1283,"High Noon ",1952,"Drama|Western","Thriller|Western","Fred Zinnemann","Gary Cooper","Lloyd Bridges","Lon Chaney Jr.",85,"appeasement|frontier justice|justice|one against many|street shootout","English","USA",0,8.1,4.05387078545866,8.10774157091731,8,4,8
1286,"Somewhere in Time ",1980,"Drama|Romance","Drama|Fantasy|Romance","Jeannot Szwarc","Teresa Wright","Bill Erwin","George Voskovec",103,"hotel|love|love across time|time travel|time travel romance","English","USA",2,7.3,3.56180524677635,7.12361049355269,7,4,7
1291,"Indiana Jones and the Last Crusade ",1989,"Action|Adventure","Action|Adventure|Fantasy","Steven Spielberg","Harrison Ford","Julian Glover","Alison Doody",127,"castle|diary|holy grail|map|nazi","English","USA",5,8.3,3.9993922028306,7.9987844056612,8,4,8
1293,"Gandhi ",1982,"Drama","Biography|Drama|History","Richard Attenborough","Candice Bergen","Amrish Puri","John Gielgud",240,"british|india|indian|muslim|pakistan","English","UK",0,8.1,3.97308570425009,7.94617140850018,8,4,8
1296,"A Room with a View ",1985,"Drama|Romance","Drama|Romance","James Ivory","Julian Sands","Rupert Graves","Denholm Elliott",117,"male nudity|male pubic hair|nude bathing|piano|pubic hair","English","UK",0,7.4,3.8971911644396,7.79438232887919,7,4,8
1304,"Butch Cassidy and the Sundance Kid ",1969,"Action|Western","Biography|Crime|Drama|Western","George Roy Hill","Katharine Ross","Ted Cassidy","Kenneth Mars",110,"bolivia|gang|outlaw|posse|train","English","USA",1,8.1,4.03513385733704,8.07026771467407,8,4,8
1307,"When Harry Met Sally... ",1989,"Comedy|Romance","Comedy|Drama|Romance","Rob Reiner","Bruno Kirby","Gretchen Palmer","Harley Jane Kozak",89,"friendship|love|male female friendship|new york|sex","English","USA",0,7.6,3.8380320855615,7.67606417112299,8,4,8
1320,"Alien 3 ",1992,"Action|Horror|Sci-Fi|Thriller","Action|Horror|Sci-Fi","David Fincher","Charles S. Dutton","Holt McCallany","Paul McGann",145,"alien|crash|planet|prison|survivor","English","USA",0,6.4,3.09484886901982,6.18969773803963,6,3,6
1330,"April Fool's Day ",1986,"Horror","Horror|Mystery","","Thomas F. Wilson","Deborah Foreman","Clayton Rohner",89,"april fool's day|island|mansion|psycho|secret","English","USA",0,6.2,2.8203781512605,5.64075630252101,6,3,6
1339,"Bram Stoker's Dracula ",1992,"Fantasy|Horror|Romance|Thriller","Fantasy|Horror|Romance","Francis Ford Coppola","Keanu Reeves","Anthony Hopkins","Gary Oldman",155,"dracula|horror movie remake|maze|monster sex|vampire","English","USA",0,7.5,3.42860938883968,6.85721877767936,8,3,7
1343,"Cape Fear ",1991,"Thriller","Crime|Thriller","Martin Scorsese","Robert De Niro","Robert Mitchum","Joe Don Baker",128,"lawyer|neo noir|prison|rapist|southern gothic","English","USA",0,7.3,3.53965823785065,7.0793164757013,7,4,7
1346,"Cat People ",1982,"Drama|Fantasy|Horror","Fantasy|Horror|Thriller","Paul Schrader","Ed Begley Jr.","Ruby Dee","John Heard",93,"cat|cat people|leopard|love|slip the undergarment","English","USA",1,6.1,3.00457404230989,6.00914808461978,6,3,6
1347,"A Nightmare on Elm Street ",1984,"Horror|Thriller","Horror","Wes Craven","Johnny Depp","Lin Shaye","Amanda Wyss",101,"freddy krueger|lucid dream|serial killer|slasher|sleep deprivation","English","USA",1,7.5,3.23976069949379,6.47952139898757,8,3,6
1350,"The Omen ",1976,"Horror|Mystery|Thriller","Fantasy|Horror|Mystery","Richard Donner","Lee Remick","Patrick Troughton","Billie Whitelaw",107,"ambassador|death|hospital|priest|stillborn child","English","UK",2,7.6,3.54165973723599,7.08331947447198,8,4,7
1351,"Blood and Wine ",1996,"Crime|Drama|Thriller","Crime|Drama|Thriller","Bob Rafelson","Harold Perrineau","Mike Starr","Judy Davis",101,"diamond|necklace|safecracker|wine|wine dealer","English","USA",3,6.1,3.02696078431373,6.05392156862745,6,3,6
1352,"Albino Alligator ",1996,"Crime|Thriller","Crime|Drama|Thriller","Kevin Spacey","Viggo Mortensen","Joe Mantegna","Faye Dunaway",97,"bar|box office flop|hostage|new orleans louisiana|police","English","USA",3,6.1,3.03428927680798,6.06857855361596,6,3,6
1353,"The Mirror Has Two Faces ",1996,"Comedy|Drama|Romance","Comedy|Drama|Romance","Barbra Streisand","Jeff Bridges","Austin Pendleton","Mimi Rogers",122,"columbia university|lecture|marriage|professor|sex","English","USA",0,6.5,3.18985378821444,6.37970757642889,6,3,6
1356,"Star Trek: First Contact ",1996,"Action|Adventure|Sci-Fi|Thriller","Action|Adventure|Drama|Sci-Fi|Thriller","Jonathan Frakes","LeVar Burton","Alfre Woodard","Jonathan Frakes",111,"21st century|borg|borg sphere|captain|sphere","English","USA",2,7.6,3.67288232220058,7.34576464440116,8,4,7
1357,"Shine ",1996,"Drama|Romance","Biography|Drama|Music|Romance","Scott Hicks","Noah Taylor","Armin Mueller-Stahl","Nicholas Bell",105,"abuse|australia|concert|pianist|piano","English","Australia",0,7.7,3.85764508928571,7.71529017857143,8,4,8
1358,"Sling Blade ",1996,"Drama","Drama","Billy Bob Thornton","Robert Duvall","Dwight Yoakam","J.T. Walsh",148,"friend|mental institution|murder|repair shop|small town","English","USA",0,8,3.98245851676261,7.96491703352523,8,4,8
1359,"Jingle All the Way ",1996,"Children|Comedy","Comedy|Family","Brian Levant","Jim Belushi","Harvey Korman","Jake Lloyd",94,"action figure|christmas|hero|karate|toy","English","USA",1,5.4,2.58885616102111,5.17771232204222,5,3,5
1370,"Die Hard 2 ",1990,"Action|Adventure|Thriller","Action|Thriller","Renny Harlin","Bruce Willis","John Amos","Franco Nero",124,"airport|fuel|plane|police|terrorist","English","USA",0,7.1,3.42306526877159,6.84613053754318,7,3,7
1371,"Star Trek: The Motion Picture ",1979,"Adventure|Sci-Fi","Adventure|Mystery|Sci-Fi","Robert Wise","Leonard Nimoy","Nichelle Nichols","Walter Koenig",143,"alien|space|space station|spacecraft|warp speed","English","USA",2,6.4,3.08666429270898,6.17332858541797,6,3,6
1372,"Star Trek VI: The Undiscovered Country ",1991,"Action|Mystery|Sci-Fi","Action|Adventure|Sci-Fi|Thriller","Nicholas Meyer","Leonard Nimoy","Kurtwood Smith","Nichelle Nichols",110,"captain|explosion|klingon|moon|peace","English","USA",0,7.2,3.28952788992337,6.57905577984675,7,3,7
1373,"Star Trek V: The Final Frontier ",1989,"Action|Sci-Fi","Action|Adventure|Sci-Fi|Thriller","","Leonard Nimoy","Nichelle Nichols","Walter Koenig",107,"captain|half brother|klingon|planet|vulcan","English","USA",1,5.4,2.86576513288842,5.73153026577684,5,3,6
1374,"Star Trek II: The Wrath of Khan ",1982,"Action|Adventure|Sci-Fi|Thriller","Action|Adventure|Sci-Fi","Nicholas Meyer","Leonard Nimoy","Kirstie Alley","Nichelle Nichols",116,"jamming communications|planet|space station|taunt|trap","English","USA",2,7.7,3.68262621474283,7.36525242948566,8,4,7
1375,"Star Trek III: The Search for Spock ",1984,"Action|Adventure|Sci-Fi","Action|Adventure|Sci-Fi","Leonard Nimoy","Leonard Nimoy","Nichelle Nichols","Walter Koenig",105,"dying planet|planet|regaining one's memory|sacrifice|stabbed to death","English","USA",1,6.6,3.22950684479631,6.45901368959261,7,3,6
1376,"Star Trek IV: The Voyage Home ",1986,"Adventure|Comedy|Sci-Fi","Adventure|Comedy|Sci-Fi","Leonard Nimoy","Leonard Nimoy","Nichelle Nichols","Walter Koenig",119,"alien probe|humpback whales|probe|time travel|whale","English","USA",5,7.3,3.45715934550886,6.91431869101772,7,3,7
1377,"Batman Returns ",1992,"Action|Crime","Action","Tim Burton","Michael Gough","Vincent Schiavelli","Andrew Bryniarski",126,"box office hit|dc comics|gotham|mayor|penguin","English","USA",0,7,3.09895490754951,6.19790981509903,7,3,6
1378,"Young Guns ",1988,"Action|Comedy|Western","Action|Crime|Drama|Thriller|Western","Christopher Cain","Jack Palance","Patrick Wayne","Brian Keith",107,"army|cattle|deputy|new mexico|rancher","English","USA",5,6.8,3.27226202661208,6.54452405322416,7,3,7
1380,"Grease ",1978,"Comedy|Musical|Romance","Musical|Romance","Randal Kleiser","Olivia Newton-John","Stockard Channing","Sid Caesar",110,"automobile racing|boyfriend girlfriend relationship|high school|wrestling|year 1959","English","USA",2,7.2,3.30973247232472,6.61946494464945,7,3,7
1387,"Jaws ",1975,"Action|Horror","Adventure|Drama|Thriller","Steven Spielberg","Roy Scheider","Robert Shaw","Murray Hamilton",130,"beach|blockbuster|fishing|great white shark|shark","English","USA",0,8,3.7999400119976,7.5998800239952,8,4,8
1388,"Jaws 2 ",1978,"Horror|Thriller","Adventure|Horror|Thriller","Jeannot Szwarc","Roy Scheider","Murray Hamilton","Joseph Mascolo",131,"great white shark|island|mayor|police chief|shark","English","USA",0,5.7,2.60798494154944,5.21596988309887,6,3,5
1390,"My Fellow Americans ",1996,"Comedy","Adventure|Comedy","Peter Segal","Wilford Brimley","Bradley Whitford","Sela Ward",101,"gay pride|highway travel|president|road movie|u.s. president","English","USA",3,6.5,3.26423487544484,6.52846975088968,6,3,7
1391,"Mars Attacks! ",1996,"Action|Comedy|Sci-Fi","Action|Comedy|Sci-Fi","Tim Burton","Natalie Portman","Martin Short","Lukas Haas",106,"alien|general|martian|president|weapon","English","USA",3,6.3,2.96025571273123,5.92051142546246,6,3,6
1393,"Jerry Maguire ",1996,"Drama|Romance","Comedy|Drama|Romance|Sport","Cameron Crowe","Tom Cruise","Kelly Preston","Bonnie Hunt",139,"agent|career|client|fiance|sports agent","English","USA",0,7.3,3.62182827127547,7.24365654255094,7,4,7
1399,"Marvin's Room ",1996,"Drama","Drama","","Leonardo DiCaprio","Robert De Niro","Meryl Streep",98,"house|leukemia|mental institution|nursing home|transplant","English","USA",2,6.7,3.42162698412698,6.84325396825397,7,3,7
1401,"Ghosts of Mississippi ",1996,"Drama","Drama|History","Rob Reiner","Alexa PenaVega","Virginia Madsen","Craig T. Nelson",130,"activist|assassin|civil rights|trial|widow","English","USA",0,6.7,3.53636363636364,7.07272727272727,7,4,7
1405,"Beavis and Butt-Head Do America ",1996,"Adventure|Animation|Comedy|Crime","Adventure|Animation|Comedy|Crime","Mike Judge","Bruce Willis","Demi Moore","John Doman",81,"beavis and butt head|fbi|score|television|television set","English","USA",0,6.8,2.92579452328603,5.85158904657206,7,3,6
1407,"Scream ",1996,"Comedy|Horror|Mystery|Thriller","Horror|Mystery","Wes Craven","David Arquette","W. Earl Brown","Roger Jackson",103,"mask|mystery killer|slasher|teenage girl|telephone","English","USA",0,7.2,3.27317180374705,6.54634360749409,7,3,7
1408,"The Last of the Mohicans ",1992,"Action|Romance|War|Western","Action|Adventure|Drama|Romance|War","Michael Mann","Wes Studi","Terry Kinney","Eric Schweig",117,"18th century|based on novel|colonel|french and indian war|revenge","English","USA",1,7.8,3.70949596624972,7.41899193249944,8,4,7
1411,"Hamlet ",1996,"Crime|Drama|Romance","Drama","Kenneth Branagh","Julie Christie","Brian Blessed","Richard Briers",150,"classic literature|denmark|funeral|madness|prince","English","UK",0,7.8,3.73411107930146,7.46822215860292,8,4,7
1416,"Evita ",1996,"Drama|Musical","Biography|Drama|History|Musical","Alan Parker","Andrea Corr","Jimmy Nail","Peter Polycarpou",135,"actress|argentina|military|politics|singer","English","USA",1,6.3,3.14171798515711,6.28343597031423,6,3,6
1427,"Turbulence ",1997,"Action|Thriller","Action|Thriller","","Hector Elizondo","Lauren Holly","Jeffrey DeMunn",100,"airplane|christmas|marshal|pilot|u.s. marshal","English","USA",0,4.7,2.60630407911001,5.21260815822002,5,3,5
